Date,Open,High,Low,Close,Adj Close,Volume
2014-04-25,1139.010010,1139.010010,1120.979980,1123.030029,1123.030029,3213020000
2014-04-28,1127.180054,1131.670044,1102.260010,1117.060059,1117.060059,4034680000
2014-04-29,1122.040039,1126.459961,1118.420044,1120.829956,1120.829956,3647820000
2014-04-30,1118.459961,1126.959961,1109.369995,1126.859985,1126.859985,3779230000
2014-05-01,1126.040039,1133.729980,1114.290039,1125.969971,1125.969971,3416740000
2014-05-02,1127.020020,1137.800049,1126.390015,1128.800049,1128.800049,3159560000
2014-05-05,1122.219971,1127.989990,1115.099976,1126.300049,1126.300049,2733730000
2014-05-06,1121.949951,1124.050049,1108.010010,1108.010010,1108.010010,3327260000
2014-05-07,1109.609985,1110.849976,1093.280029,1108.550049,1108.550049,3632950000
2014-05-08,1107.609985,1119.790039,1095.510010,1097.430054,1097.430054,3393420000
2014-05-09,1092.400024,1107.380005,1091.500000,1107.219971,1107.219971,3025020000
2014-05-12,1111.689941,1136.949951,1111.689941,1133.650024,1133.650024,3005740000
2014-05-13,1132.770020,1134.449951,1121.030029,1121.160034,1121.160034,2915680000
2014-05-14,1120.030029,1120.030029,1102.060059,1103.140015,1103.140015,2822060000
2014-05-15,1099.189941,1099.189941,1082.530029,1095.989990,1095.989990,3552640000
2014-05-16,1095.180054,1102.910034,1088.560059,1102.910034,1102.910034,3173650000
2014-05-19,1100.579956,1116.040039,1099.619995,1114.430054,1114.430054,2664250000
2014-05-20,1112.079956,1112.079956,1092.000000,1097.900024,1097.900024,3007700000
2014-05-21,1101.369995,1107.260010,1093.670044,1103.630005,1103.630005,2777140000
2014-05-22,1105.449951,1116.609985,1105.150024,1113.869995,1113.869995,2759800000
2014-05-23,1115.300049,1126.199951,1113.750000,1126.189941,1126.189941,2396280000
2014-05-27,1132.430054,1144.099976,1132.430054,1142.199951,1142.199951,2911020000
2014-05-28,1140.839966,1140.839966,1132.949951,1136.680054,1136.680054,2976450000
2014-05-29,1140.089966,1141.349976,1134.780029,1140.069946,1140.069946,2709050000
2014-05-30,1141.729980,1141.729980,1130.800049,1134.500000,1134.500000,3263490000
2014-06-02,1136.369995,1136.819946,1121.050049,1128.900024,1128.900024,2509020000
2014-06-03,1125.229980,1129.260010,1118.660034,1126.150024,1126.150024,2867180000
2014-06-04,1122.910034,1131.750000,1119.859985,1131.219971,1131.219971,2793920000
2014-06-05,1133.780029,1153.939941,1128.400024,1153.939941,1153.939941,3113270000
2014-06-06,1158.689941,1167.540039,1158.390015,1165.209961,1165.209961,2864300000
2014-06-09,1166.280029,1179.839966,1166.140015,1175.880005,1175.880005,2812180000
2014-06-10,1173.119995,1173.839966,1166.900024,1172.709961,1172.709961,2702360000
2014-06-11,1167.689941,1168.989990,1161.430054,1166.709961,1166.709961,2710620000
2014-06-12,1165.270020,1165.369995,1156.069946,1159.400024,1159.400024,3040480000
2014-06-13,1162.589966,1164.089966,1154.329956,1162.680054,1162.680054,2598230000
2014-06-16,1162.020020,1166.930054,1158.099976,1166.819946,1166.819946,2926130000
2014-06-17,1165.640015,1179.290039,1163.670044,1176.619995,1176.619995,2971260000
2014-06-18,1176.640015,1183.380005,1172.030029,1183.130005,1183.130005,3065220000
2014-06-19,1185.880005,1186.780029,1177.800049,1184.030029,1184.030029,2952150000
2014-06-20,1186.130005,1188.520020,1182.050049,1188.430054,1188.430054,4336240000
2014-06-23,1189.469971,1190.310059,1183.160034,1184.949951,1184.949951,2717630000
2014-06-24,1182.959961,1193.599976,1172.979980,1173.239990,1173.239990,3089700000
2014-06-25,1168.739990,1182.750000,1168.530029,1182.680054,1182.680054,3106710000
2014-06-26,1182.609985,1182.790039,1172.910034,1180.709961,1180.709961,2778840000
2014-06-27,1175.250000,1189.500000,1175.020020,1189.500000,1189.500000,4290590000
2014-06-30,1188.410034,1193.400024,1185.239990,1192.959961,1192.959961,3037350000
2014-07-01,1196.229980,1213.550049,1196.130005,1205.949951,1205.949951,3188240000
2014-07-02,1204.780029,1207.369995,1198.579956,1199.500000,1199.500000,2851480000
2014-07-03,1203.469971,1208.150024,1203.430054,1208.150024,1208.150024,1998090000
2014-07-07,1204.640015,1204.650024,1186.569946,1186.739990,1186.739990,2681260000
2014-07-08,1184.719971,1184.719971,1166.969971,1172.150024,1172.150024,3302430000
2014-07-09,1174.869995,1177.369995,1170.130005,1173.810059,1173.810059,2858800000
2014-07-10,1158.589966,1168.219971,1151.119995,1161.859985,1161.859985,3165690000
2014-07-11,1160.119995,1161.760010,1155.199951,1159.930054,1159.930054,2684630000
2014-07-14,1168.000000,1169.550049,1163.849976,1167.209961,1167.209961,2744920000
2014-07-15,1165.540039,1167.449951,1148.729980,1153.810059,1153.810059,3328740000
2014-07-16,1159.300049,1159.959961,1148.180054,1151.550049,1151.550049,3390950000
2014-07-17,1146.959961,1150.479980,1131.420044,1133.599976,1133.599976,3381680000
2014-07-18,1131.920044,1152.020020,1131.829956,1151.609985,1151.609985,3106060000
2014-07-21,1146.390015,1148.079956,1140.050049,1146.660034,1146.660034,2611160000
2014-07-22,1151.459961,1160.239990,1151.459961,1156.150024,1156.150024,2890480000
2014-07-23,1157.439941,1161.989990,1155.760010,1158.109985,1158.109985,2869720000
2014-07-24,1159.699951,1163.660034,1153.589966,1156.260010,1156.260010,3203530000
2014-07-25,1149.780029,1149.780029,1141.839966,1144.719971,1144.719971,2638960000
2014-07-28,1145.180054,1145.180054,1132.160034,1139.500000,1139.500000,2803320000
2014-07-29,1141.650024,1149.079956,1140.319946,1141.640015,1141.640015,3183300000
2014-07-30,1147.959961,1150.609985,1142.540039,1146.569946,1146.569946,3448250000
2014-07-31,1137.260010,1137.260010,1120.060059,1120.069946,1120.069946,4193000000
2014-08-01,1120.540039,1123.939941,1107.310059,1114.859985,1114.859985,3789660000
2014-08-04,1118.459961,1125.540039,1108.270020,1124.819946,1124.819946,3072920000
2014-08-05,1119.689941,1129.420044,1114.869995,1121.560059,1121.560059,3462520000
2014-08-06,1116.079956,1131.640015,1114.290039,1125.550049,1125.550049,3539150000
2014-08-07,1127.969971,1131.410034,1116.430054,1119.760010,1119.760010,3230520000
2014-08-08,1119.880005,1131.859985,1118.489990,1131.349976,1131.349976,2902280000
2014-08-11,1136.479980,1148.890015,1135.239990,1141.930054,1141.930054,2784890000
2014-08-12,1138.630005,1141.280029,1129.109985,1133.030029,1133.030029,2611700000
2014-08-13,1136.170044,1143.229980,1135.609985,1141.780029,1141.780029,2718020000
2014-08-14,1142.130005,1144.150024,1140.819946,1143.339966,1143.339966,2609460000
2014-08-15,1151.310059,1151.609985,1131.829956,1141.650024,1141.650024,3023380000
2014-08-18,1149.400024,1158.400024,1149.400024,1158.400024,1158.400024,2638160000
2014-08-19,1159.829956,1164.060059,1159.829956,1162.469971,1162.469971,2656430000
2014-08-20,1158.750000,1159.219971,1152.770020,1157.510010,1157.510010,2579560000
2014-08-21,1157.219971,1160.969971,1147.449951,1160.030029,1160.030029,2638920000
2014-08-22,1159.380005,1163.219971,1154.959961,1160.339966,1160.339966,2301860000
2014-08-25,1167.130005,1170.689941,1161.800049,1165.219971,1165.219971,2233880000
2014-08-26,1166.189941,1176.119995,1166.189941,1175.170044,1175.170044,2451950000
2014-08-27,1176.400024,1177.069946,1171.140015,1172.709961,1172.709961,2344350000
2014-08-28,1168.260010,1169.089966,1164.109985,1165.949951,1165.949951,2282400000
2014-08-29,1167.589966,1174.819946,1164.780029,1174.349976,1174.349976,2259130000
2014-09-02,1177.290039,1181.369995,1173.060059,1179.469971,1179.469971,2819980000
2014-09-03,1183.290039,1183.849976,1170.839966,1172.199951,1172.199951,2809980000
2014-09-04,1174.170044,1180.680054,1165.270020,1167.209961,1167.209961,3072410000
2014-09-05,1164.339966,1170.369995,1160.020020,1170.130005,1170.130005,2818300000
2014-09-08,1169.319946,1174.219971,1166.119995,1172.310059,1172.310059,2789090000
2014-09-09,1170.939941,1171.239990,1157.849976,1158.500000,1158.500000,2882830000
2014-09-10,1158.770020,1165.109985,1155.109985,1164.989990,1164.989990,2912440000
2014-09-11,1159.500000,1172.650024,1158.599976,1172.339966,1172.339966,2941690000
2014-09-12,1172.930054,1172.949951,1157.439941,1160.609985,1160.609985,3207120000
2014-09-15,1159.979980,1160.060059,1144.410034,1146.520020,1146.520020,2776530000
2014-09-16,1144.250000,1152.859985,1141.449951,1150.969971,1150.969971,3160320000
2014-09-17,1151.959961,1159.849976,1149.930054,1153.890015,1153.890015,3209430000
2014-09-18,1157.079956,1160.300049,1156.069946,1159.270020,1159.270020,3235340000
2014-09-19,1161.650024,1163.859985,1143.469971,1146.920044,1146.920044,4680220000
2014-09-22,1141.989990,1141.989990,1127.420044,1129.359985,1129.359985,3349680000
2014-09-23,1126.510010,1131.630005,1118.719971,1118.719971,1118.719971,3279360000
2014-09-24,1120.660034,1129.589966,1116.130005,1128.310059,1128.310059,3313850000
2014-09-25,1126.099976,1126.099976,1107.510010,1110.239990,1110.239990,3273060000
2014-09-26,1111.630005,1119.729980,1111.040039,1119.329956,1119.329956,2929440000
2014-09-29,1110.430054,1120.550049,1107.810059,1117.910034,1117.910034,3094440000
2014-09-30,1118.219971,1118.699951,1101.670044,1101.680054,1101.680054,3951100000
2014-10-01,1101.079956,1101.189941,1083.000000,1085.410034,1085.410034,4188590000
2014-10-02,1085.140015,1099.459961,1077.959961,1096.380005,1096.380005,4012510000
2014-10-03,1105.119995,1109.869995,1101.510010,1104.739990,1104.739990,3560970000
2014-10-06,1107.359985,1108.000000,1093.770020,1094.650024,1094.650024,3358220000
2014-10-07,1089.300049,1090.959961,1076.310059,1076.310059,1076.310059,3687870000
2014-10-08,1075.209961,1097.699951,1065.750000,1097.119995,1097.119995,4441890000
2014-10-09,1095.750000,1095.939941,1067.829956,1067.989990,1067.989990,4324020000
2014-10-10,1063.250000,1074.250000,1053.319946,1053.319946,1053.319946,4550540000
2014-10-13,1054.270020,1066.979980,1046.140015,1049.300049,1049.300049,4352580000
2014-10-14,1056.800049,1075.270020,1056.290039,1061.599976,1061.599976,4812010000
2014-10-15,1051.500000,1075.640015,1040.469971,1072.449951,1072.449951,6090800000
2014-10-16,1060.689941,1091.270020,1058.819946,1086.109985,1086.109985,5073150000
2014-10-17,1085.849976,1099.439941,1079.229980,1082.329956,1082.329956,4482120000
2014-10-20,1078.680054,1094.969971,1078.500000,1094.969971,1094.969971,3331210000
2014-10-21,1099.880005,1112.869995,1099.880005,1112.849976,1112.849976,3987090000
2014-10-22,1114.959961,1117.180054,1096.239990,1096.869995,1096.869995,3761930000
2014-10-23,1105.449951,1122.420044,1105.449951,1116.489990,1116.489990,3789250000
2014-10-24,1117.949951,1119.130005,1113.050049,1118.819946,1118.819946,3078380000
2014-10-27,1113.560059,1117.709961,1104.050049,1117.479980,1117.479980,3538860000
2014-10-28,1121.800049,1149.459961,1121.339966,1149.449951,1149.449951,3653260000
2014-10-29,1149.459961,1153.410034,1138.319946,1146.369995,1146.369995,3740350000
2014-10-30,1142.449951,1159.150024,1140.510010,1155.770020,1155.770020,3586150000
2014-10-31,1169.170044,1174.329956,1166.660034,1173.510010,1173.510010,4292290000
2014-11-03,1174.500000,1178.400024,1166.790039,1170.199951,1170.199951,3555440000
2014-11-04,1166.729980,1170.869995,1160.890015,1165.420044,1165.420044,3956260000
2014-11-05,1171.229980,1172.030029,1163.680054,1167.069946,1167.069946,3766590000
2014-11-06,1166.020020,1171.900024,1163.540039,1171.859985,1171.859985,3669770000
2014-11-07,1170.069946,1173.400024,1165.040039,1173.319946,1173.319946,3704280000
2014-11-10,1173.849976,1179.579956,1172.609985,1179.569946,1179.569946,3284940000
2014-11-11,1179.010010,1180.800049,1176.770020,1179.959961,1179.959961,2958320000
2014-11-12,1175.329956,1187.199951,1174.849976,1186.469971,1186.469971,3246650000
2014-11-13,1186.760010,1188.670044,1173.969971,1175.420044,1175.420044,3455270000
2014-11-14,1175.459961,1177.300049,1171.969971,1173.810059,1173.810059,3227130000
2014-11-17,1171.859985,1175.180054,1164.180054,1164.229980,1164.229980,3152890000
2014-11-18,1165.160034,1176.209961,1165.160034,1170.280029,1170.280029,3416190000
2014-11-19,1169.040039,1169.079956,1151.979980,1157.689941,1157.689941,3360850000
2014-11-20,1153.530029,1170.859985,1153.209961,1170.750000,1170.750000,3128290000
2014-11-21,1182.310059,1184.500000,1169.650024,1172.420044,1172.420044,3916420000
2014-11-24,1174.829956,1186.959961,1174.829956,1186.939941,1186.939941,3128060000
2014-11-25,1188.930054,1191.760010,1182.660034,1186.329956,1186.329956,3392940000
2014-11-26,1186.329956,1190.699951,1185.369995,1190.619995,1190.619995,2745260000
2014-11-28,1190.579956,1190.609985,1172.439941,1173.229980,1173.229980,2504640000
2014-12-01,1170.550049,1170.550049,1154.050049,1154.050049,1154.050049,4159010000
2014-12-02,1156.270020,1171.439941,1156.260010,1168.449951,1168.449951,3686650000
2014-12-03,1168.540039,1181.890015,1168.030029,1179.010010,1179.010010,3612680000
2014-12-04,1177.770020,1178.010010,1169.229980,1173.010010,1173.010010,3408340000
2014-12-05,1172.750000,1184.489990,1172.750000,1182.430054,1182.430054,3419620000
2014-12-08,1179.959961,1188.229980,1165.959961,1167.209961,1167.209961,3800990000
2014-12-09,1157.380005,1188.069946,1153.530029,1188.060059,1188.060059,3970150000
2014-12-10,1183.900024,1185.030029,1161.859985,1161.859985,1161.859985,4114440000
2014-12-11,1166.680054,1180.989990,1165.130005,1166.959961,1166.959961,3917950000
2014-12-12,1156.689941,1163.609985,1152.439941,1152.439941,1152.439941,4157650000
2014-12-15,1157.719971,1160.530029,1138.130005,1140.300049,1140.300049,4361990000
2014-12-16,1136.869995,1156.939941,1134.510010,1139.369995,1139.369995,4958680000
2014-12-17,1141.869995,1174.839966,1141.339966,1174.839966,1174.839966,4912370000
2014-12-18,1185.939941,1192.160034,1180.609985,1192.160034,1192.160034,4703380000
2014-12-19,1191.479980,1198.969971,1187.939941,1195.959961,1195.959961,6465530000
2014-12-22,1196.010010,1201.880005,1193.569946,1201.859985,1201.859985,3369520000
2014-12-23,1205.770020,1207.170044,1200.380005,1202.439941,1202.439941,3043950000
2014-12-24,1203.780029,1208.780029,1202.540039,1206.780029,1206.780029,1416980000
2014-12-26,1210.880005,1217.010010,1210.880005,1215.209961,1215.209961,1735230000
2014-12-29,1214.439941,1220.810059,1214.439941,1219.109985,1219.109985,2452360000
2014-12-30,1215.930054,1219.449951,1212.339966,1213.050049,1213.050049,2440280000
2014-12-31,1215.569946,1221.439941,1204.689941,1204.699951,1204.699951,2606070000
2015-01-02,1209.979980,1212.800049,1189.160034,1198.800049,1198.800049,2708700000
2015-01-05,1192.359985,1194.219971,1177.459961,1181.349976,1181.349976,3799120000
2015-01-06,1183.469971,1183.910034,1153.400024,1161.310059,1161.310059,4460110000
2015-01-07,1169.300049,1175.979980,1164.949951,1175.969971,1175.969971,3805480000
2015-01-08,1184.170044,1196.130005,1184.079956,1196.130005,1196.130005,3934010000
2015-01-09,1196.010010,1196.060059,1183.089966,1185.680054,1185.680054,3364140000
2015-01-12,1186.939941,1187.630005,1173.219971,1180.089966,1180.089966,3456460000
2015-01-13,1187.520020,1200.520020,1168.410034,1180.640015,1180.640015,4107300000
2015-01-14,1169.750000,1177.979980,1165.060059,1177.060059,1177.060059,4378680000
2015-01-15,1179.719971,1180.869995,1154.640015,1154.709961,1154.709961,4276720000
2015-01-16,1151.339966,1177.189941,1151.300049,1176.650024,1176.650024,4056410000
2015-01-20,1179.079956,1179.140015,1161.329956,1170.250000,1170.250000,3944340000
2015-01-21,1167.520020,1174.949951,1162.310059,1166.250000,1166.250000,3730070000
2015-01-22,1172.500000,1190.369995,1161.300049,1190.369995,1190.369995,4176050000
2015-01-23,1190.260010,1194.150024,1185.500000,1188.930054,1188.930054,3573560000
2015-01-26,1188.930054,1200.739990,1181.770020,1200.739990,1200.739990,3465760000
2015-01-27,1190.339966,1199.770020,1186.160034,1194.660034,1194.660034,3329810000
2015-01-28,1200.680054,1201.239990,1172.729980,1175.119995,1175.119995,4067530000
2015-01-29,1177.150024,1190.189941,1170.140015,1190.180054,1190.180054,4127140000
2015-01-30,1183.339966,1186.040039,1164.900024,1165.390015,1165.390015,4538650000
2015-02-02,1168.579956,1175.560059,1153.790039,1175.510010,1175.510010,4008330000
2015-02-03,1180.079956,1197.390015,1180.060059,1196.989990,1196.989990,4615900000
2015-02-04,1191.560059,1198.949951,1189.339966,1191.439941,1191.439941,4141920000
2015-02-05,1195.500000,1209.900024,1195.410034,1208.709961,1208.709961,3821990000
2015-02-06,1209.739990,1214.709961,1202.160034,1205.459961,1205.459961,4232970000
2015-02-09,1202.260010,1208.280029,1195.380005,1195.829956,1195.829956,3549540000
2015-02-10,1202.609985,1205.119995,1190.270020,1203.180054,1203.180054,3669850000
2015-02-11,1201.250000,1204.439941,1195.280029,1201.550049,1201.550049,3596860000
2015-02-12,1207.599976,1216.270020,1206.750000,1216.270020,1216.270020,3788350000
2015-02-13,1218.050049,1223.739990,1214.930054,1223.130005,1223.130005,3527450000
2015-02-17,1223.099976,1227.180054,1221.040039,1225.010010,1225.010010,3361750000
2015-02-18,1222.560059,1227.979980,1219.839966,1227.949951,1227.949951,3370020000
2015-02-19,1225.089966,1230.500000,1222.849976,1227.910034,1227.910034,3247100000
2015-02-20,1228.119995,1231.920044,1218.290039,1231.790039,1231.790039,3281600000
2015-02-23,1230.219971,1231.839966,1222.640015,1231.829956,1231.829956,3093680000
2015-02-24,1232.239990,1236.199951,1230.069946,1233.979980,1233.979980,3199840000
2015-02-25,1233.239990,1236.880005,1230.949951,1235.099976,1235.099976,3312340000
2015-02-26,1234.670044,1239.219971,1231.699951,1239.109985,1239.109985,3408690000
2015-02-27,1238.140015,1239.670044,1233.260010,1233.369995,1233.369995,3547380000
2015-03-02,1233.390015,1243.329956,1232.670044,1242.619995,1242.619995,3409490000
2015-03-03,1238.790039,1238.939941,1230.739990,1234.760010,1234.760010,3262300000
2015-03-04,1232.150024,1232.619995,1224.630005,1230.729980,1230.729980,3421110000
2015-03-05,1232.890015,1236.050049,1228.849976,1234.310059,1234.310059,3103030000
2015-03-06,1227.880005,1231.089966,1216.219971,1217.520020,1217.520020,3853570000
2015-03-09,1220.479980,1225.829956,1218.760010,1223.589966,1223.589966,3349090000
2015-03-10,1213.930054,1213.939941,1206.319946,1208.469971,1208.469971,3668900000
2015-03-11,1209.989990,1216.500000,1206.109985,1215.780029,1215.780029,3406570000
2015-03-12,1221.459961,1236.680054,1221.260010,1236.640015,1236.640015,3405860000
2015-03-13,1235.589966,1236.780029,1220.010010,1232.140015,1232.140015,3498560000
2015-03-16,1237.079956,1241.109985,1235.699951,1239.780029,1239.780029,3295600000
2015-03-17,1235.900024,1243.329956,1234.660034,1242.229980,1242.229980,3221840000
2015-03-18,1239.839966,1255.680054,1235.489990,1252.140015,1252.140015,4128210000
2015-03-19,1249.260010,1254.890015,1248.479980,1254.859985,1254.859985,3305220000
2015-03-20,1259.709961,1267.219971,1259.709961,1266.369995,1266.369995,5554120000
2015-03-23,1264.170044,1268.160034,1262.949951,1264.709961,1264.709961,3267960000
2015-03-24,1264.060059,1268.079956,1262.410034,1263.459961,1263.459961,3189820000
2015-03-25,1265.579956,1265.849976,1233.550049,1233.849976,1233.849976,3521140000
2015-03-26,1228.800049,1237.359985,1225.469971,1231.989990,1231.989990,3510670000
2015-03-27,1231.670044,1240.760010,1229.380005,1240.410034,1240.410034,3008550000
2015-03-30,1246.689941,1258.239990,1246.689941,1257.800049,1257.800049,2917690000
2015-03-31,1252.640015,1255.300049,1248.910034,1252.770020,1252.770020,3376550000
2015-04-01,1250.989990,1251.890015,1239.599976,1251.709961,1251.709961,3543270000
2015-04-02,1252.180054,1259.969971,1251.829956,1255.660034,1255.660034,3095960000
2015-04-06,1250.239990,1262.760010,1249.349976,1260.540039,1260.540039,3302970000
2015-04-07,1260.300049,1263.229980,1253.290039,1253.359985,1253.359985,3065510000
2015-04-08,1254.390015,1264.130005,1254.359985,1262.709961,1262.709961,3265330000
2015-04-09,1262.540039,1265.780029,1248.170044,1259.109985,1259.109985,3172360000
2015-04-10,1263.729980,1266.000000,1262.319946,1264.770020,1264.770020,536200000
2015-04-13,1265.489990,1271.739990,1265.050049,1265.589966,1265.589966,2908420000
2015-04-14,1266.680054,1267.969971,1258.530029,1265.349976,1265.349976,3301270000
2015-04-15,1269.650024,1278.630005,1268.819946,1275.349976,1275.349976,4013760000
2015-04-16,1273.479980,1275.280029,1271.109985,1272.900024,1272.900024,3434120000
2015-04-17,1264.219971,1264.219971,1248.229980,1251.859985,1251.859985,3627600000
2015-04-20,1257.609985,1266.979980,1255.750000,1264.920044,1264.920044,3000160000
2015-04-21,1269.319946,1270.079956,1263.589966,1264.150024,1264.150024,3243410000
2015-04-22,1265.010010,1266.560059,1255.040039,1265.479980,1265.479980,3348480000
2015-04-23,1263.660034,1273.250000,1262.410034,1271.540039,1271.540039,3636670000
2015-04-24,1272.800049,1273.079956,1266.219971,1267.540039,1267.540039,3375780000
2015-04-27,1269.869995,1275.839966,1250.449951,1252.699951,1252.699951,3438750000
2015-04-28,1252.890015,1260.689941,1242.569946,1259.359985,1259.359985,3546270000
2015-04-29,1254.500000,1255.810059,1245.469971,1246.949951,1246.949951,4074970000
2015-04-30,1241.400024,1242.770020,1216.099976,1220.130005,1220.130005,4509680000
2015-05-01,1223.050049,1229.469971,1218.589966,1228.109985,1228.109985,3379390000
2015-05-04,1230.300049,1240.630005,1230.099976,1233.219971,1233.219971,3091580000
2015-05-05,1231.770020,1234.040039,1211.780029,1215.420044,1215.420044,3793950000
2015-05-06,1221.530029,1222.900024,1211.130005,1219.359985,1219.359985,3792210000
2015-05-07,1218.949951,1228.819946,1215.430054,1225.540039,1225.540039,3676640000
2015-05-08,1234.819946,1239.380005,1232.589966,1234.930054,1234.930054,3399440000
2015-05-11,1234.589966,1243.560059,1234.510010,1235.829956,1235.829956,2992670000
2015-05-12,1230.569946,1236.140015,1218.369995,1233.130005,1233.130005,3139520000
2015-05-13,1235.739990,1237.880005,1228.489990,1232.280029,1232.280029,3374260000
2015-05-14,1236.810059,1245.119995,1232.530029,1245.109985,1245.109985,3225740000
2015-05-15,1245.420044,1245.900024,1238.989990,1243.949951,1243.949951,3092080000
2015-05-18,1242.079956,1258.000000,1240.839966,1257.520020,1257.520020,2888190000
2015-05-19,1257.859985,1258.579956,1251.819946,1255.660034,1255.660034,3296030000
2015-05-20,1257.329956,1260.829956,1252.359985,1257.739990,1257.739990,3025880000
2015-05-21,1257.500000,1261.020020,1252.989990,1256.739990,1256.739990,3070460000
2015-05-22,1255.489990,1258.729980,1248.369995,1252.219971,1252.219971,2571860000
2015-05-26,1248.109985,1248.109985,1233.719971,1238.760010,1238.760010,3342130000
2015-05-27,1241.010010,1255.050049,1237.609985,1254.359985,1254.359985,3127960000
2015-05-28,1251.780029,1253.199951,1246.069946,1253.099976,1253.099976,2980350000
2015-05-29,1251.579956,1252.640015,1241.150024,1246.530029,1246.530029,3927390000
2015-06-01,1252.020020,1254.560059,1238.650024,1249.619995,1249.619995,3011710000
2015-06-02,1245.589966,1258.459961,1243.300049,1251.800049,1251.800049,3049350000
2015-06-03,1254.979980,1264.939941,1252.790039,1264.579956,1264.579956,3099980000
2015-06-04,1258.540039,1261.209961,1248.430054,1251.290039,1251.290039,3200050000
2015-06-05,1250.400024,1261.069946,1242.739990,1261.010010,1261.010010,3243690000
2015-06-08,1259.670044,1261.180054,1252.729980,1253.699951,1253.699951,2917150000
2015-06-09,1253.500000,1254.439941,1242.359985,1249.660034,1249.660034,3034580000
2015-06-10,1254.469971,1269.770020,1254.469971,1266.930054,1266.930054,3414320000
2015-06-11,1268.680054,1270.790039,1266.050049,1268.920044,1268.920044,3128600000
2015-06-12,1265.560059,1266.780029,1262.219971,1265.020020,1265.020020,2719400000
2015-06-15,1259.380005,1262.859985,1247.520020,1261.040039,1261.040039,3061570000
2015-06-16,1259.020020,1271.459961,1258.930054,1269.530029,1269.530029,2919900000
2015-06-17,1273.359985,1274.400024,1266.630005,1268.329956,1268.329956,3222240000
2015-06-18,1271.949951,1287.060059,1271.949951,1284.680054,1284.680054,3499000000
2015-06-19,1285.469971,1286.579956,1281.660034,1284.660034,1284.660034,4449810000
2015-06-22,1290.560059,1293.310059,1288.489990,1292.390015,1292.390015,3030020000
2015-06-23,1294.369995,1296.000000,1289.589966,1295.800049,1295.800049,3091190000
2015-06-24,1293.810059,1295.030029,1283.199951,1283.920044,1283.920044,3102480000
2015-06-25,1286.969971,1287.459961,1278.569946,1283.280029,1283.280029,3214610000
2015-06-26,1285.229980,1287.099976,1274.030029,1279.800049,1279.800049,5025470000
2015-06-29,1269.359985,1273.949951,1246.599976,1246.750000,1246.750000,3678960000
2015-06-30,1255.510010,1256.869995,1248.810059,1253.949951,1253.949951,4078540000
2015-07-01,1262.119995,1264.630005,1250.650024,1256.400024,1256.400024,3727260000
2015-07-02,1259.030029,1259.250000,1244.630005,1248.260010,1248.260010,2996540000
2015-07-06,1239.229980,1253.199951,1236.589966,1246.959961,1246.959961,3486360000
2015-07-07,1247.780029,1248.959961,1225.979980,1248.050049,1248.050049,4458660000
2015-07-08,1239.079956,1241.349976,1226.520020,1228.959961,1228.959961,3608780000
2015-07-09,1240.160034,1243.959961,1232.810059,1234.150024,1234.150024,3446810000
2015-07-10,1245.000000,1252.869995,1244.219971,1252.020020,1252.020020,3065070000
2015-07-13,1258.790039,1266.099976,1258.790039,1265.349976,1265.349976,3096730000
2015-07-14,1265.300049,1274.109985,1264.869995,1273.329956,1273.329956,3002120000
2015-07-15,1273.800049,1273.800049,1263.010010,1264.520020,1264.520020,3261810000
2015-07-16,1271.099976,1275.900024,1269.660034,1272.829956,1272.829956,3227080000
2015-07-17,1273.670044,1273.670044,1263.869995,1267.089966,1267.089966,3362750000
2015-07-20,1268.819946,1268.890015,1258.300049,1260.219971,1260.219971,3245870000
2015-07-21,1259.750000,1265.439941,1252.089966,1254.569946,1254.569946,3343690000
2015-07-22,1249.369995,1259.760010,1248.630005,1258.349976,1258.349976,3694070000
2015-07-23,1260.660034,1262.569946,1243.689941,1244.969971,1244.969971,3772810000
2015-07-24,1242.390015,1243.579956,1225.430054,1225.989990,1225.989990,3870040000
2015-07-27,1219.209961,1220.729980,1212.329956,1214.609985,1214.609985,3836750000
2015-07-28,1219.469971,1226.410034,1205.189941,1224.599976,1224.599976,4117740000
2015-07-29,1223.979980,1232.339966,1220.930054,1229.599976,1229.599976,4038900000
2015-07-30,1226.040039,1233.000000,1220.979980,1232.069946,1232.069946,3579410000
2015-07-31,1235.170044,1244.979980,1232.949951,1238.680054,1238.680054,3681340000
2015-08-03,1238.319946,1238.969971,1224.869995,1231.790039,1231.790039,3476770000
2015-08-04,1232.520020,1237.199951,1226.369995,1228.849976,1228.849976,3546710000
2015-08-05,1233.719971,1243.160034,1229.510010,1231.750000,1231.750000,3968680000
2015-08-06,1232.439941,1232.770020,1207.770020,1215.849976,1215.849976,4246570000
2015-08-07,1209.479980,1211.930054,1200.410034,1206.900024,1206.900024,3602320000
2015-08-10,1212.420044,1223.390015,1212.420044,1222.670044,1222.670044,3514460000
2015-08-11,1214.140015,1218.670044,1205.869995,1211.140015,1211.140015,3708880000
2015-08-12,1203.170044,1210.979980,1189.420044,1208.979980,1208.979980,4269130000
2015-08-13,1208.569946,1213.410034,1203.640015,1204.739990,1204.739990,3221300000
2015-08-14,1202.109985,1212.790039,1199.459961,1212.689941,1212.689941,2795590000
2015-08-17,1209.239990,1225.089966,1206.400024,1225.089966,1225.089966,2867690000
2015-08-18,1224.079956,1224.119995,1214.260010,1214.890015,1214.890015,2949990000
